Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
695,50,1,51.0,6120,2,0.0,5,4,4,4,3,22,7,7,5,7,5,6,1936,1950,5,7,2,2,2.0,0.0,3,2,6,4.0,4.0,2.0,2.0,0,2.0,0,927,927,5,3,1,5.0,472,0,1539,0,0,1,1,3,1,3,8,0,0.0,2.0,1995.0,2.0,2,576,3,112,0,0,0,0,0,0.0,4.0,0.0,0,4,2009,10,6,141500
696,20,3,54.0,13811,2,0.0,4,4,4,5,3,2,7,7,5,8,6,6,1987,1987,5,7,11,11,4.0,72.0,3,3,5,5.0,5.0,2.0,7.0,980,3.0,40,92,1112,5,4,1,5.0,0,0,1137,1,0,2,0,2,1,4,8,1,4.0,6.0,1987.0,2.0,2,551,3,125,0,0,0,0,0,0.0,0.0,0.0,0,7,2006,10,6,176000
697,30,1,50.0,6000,2,0.0,5,4,4,5,3,22,7,7,5,8,5,7,1921,1950,5,7,2,1,2.0,0.0,3,3,5,4.0,4.0,2.0,3.0,616,2.0,0,0,616,5,4,1,5.0,0,0,616,0,0,1,0,2,1,3,8,0,0.0,2.0,1921.0,2.0,1,205,3,0,0,129,0,0,0,0.0,0.0,0.0,0,6,2006,10,6,89000
698,20,3,57.0,6420,2,0.0,4,4,4,5,3,18,7,7,5,8,5,7,1952,1952,5,7,2,2,2.0,0.0,3,3,4,6.0,5.0,3.0,3.0,210,6.0,551,219,980,5,2,1,4.0,0,0,1148,0,1,1,0,2,1,3,8,0,0.0,2.0,1952.0,2.0,1,308,3,0,0,0,0,0,0,0.0,0.0,0.0,0,9,2006,10,6,123500
699,20,3,65.0,8450,2,0.0,5,4,4,5,3,6,1,7,5,8,5,8,1965,2009,5,7,9,9,2.0,0.0,3,4,5,4.0,4.0,2.0,7.0,553,5.0,117,224,894,5,5,1,5.0,0,0,894,1,0,1,0,3,1,3,8,1,5.0,2.0,1973.0,2.0,1,336,3,416,144,0,0,0,0,0.0,4.0,0.0,0,4,2010,10,6,138500
700,120,6,59.0,4282,2,2.0,3,4,4,5,3,4,7,7,2,8,7,5,2004,2004,5,7,9,9,2.0,0.0,4,3,4,5.0,4.0,3.0,7.0,16,2.0,0,1375,1391,5,5,1,5.0,0,0,1391,0,0,2,0,2,1,4,8,0,0.0,6.0,2004.0,3.0,2,530,3,156,158,0,0,0,0,0.0,0.0,0.0,0,7,2008,10,6,196000
701,20,3,85.0,14331,2,0.0,5,4,4,5,3,2,7,7,5,8,8,5,2002,2002,3,7,3,3,4.0,630.0,4,3,4,6.0,4.0,5.0,7.0,1274,2.0,0,526,1800,5,5,1,5.0,0,0,1800,1,0,2,0,3,1,4,8,1,5.0,6.0,2002.0,4.0,3,765,3,270,78,0,0,0,0,0.0,0.0,0.0,0,5,2006,10,6,312500
702,20,3,80.0,9600,2,0.0,5,4,4,5,3,9,7,7,5,8,7,5,1969,1969,3,7,11,11,4.0,168.0,3,3,5,4.0,4.0,2.0,2.0,0,2.0,0,1164,1164,5,3,1,5.0,0,0,1164,0,0,1,1,3,1,3,8,0,0.0,6.0,1969.0,2.0,2,528,3,0,0,0,0,0,0,0.0,0.0,0.0,0,7,2006,6,6,140000
703,60,3,82.0,12438,2,0.0,4,4,4,5,3,3,7,7,5,5,8,5,2006,2006,3,7,3,3,4.0,466.0,5,3,4,6.0,5.0,2.0,2.0,0,2.0,0,1234,1234,5,5,1,5.0,1312,0,2576,0,0,2,1,4,1,5,8,1,5.0,4.0,2006.0,4.0,3,666,3,324,100,0,0,0,0,0.0,0.0,0.0,0,7,2006,7,1,361919
704,190,1,76.0,7630,2,0.0,5,4,4,5,3,8,8,7,4,5,5,9,1900,1996,5,7,2,2,2.0,0.0,3,4,6,5.0,4.0,2.0,2.0,0,2.0,0,360,360,5,4,1,5.0,780,0,1812,0,0,2,0,4,2,4,8,1,2.0,2.0,1999.0,2.0,2,672,1,344,0,40,0,0,0,0.0,4.0,0.0,0,5,2010,10,6,140000
705,20,3,70.0,8400,2,0.0,5,4,4,5,3,20,7,7,5,8,7,5,2004,2005,5,7,3,3,4.0,109.0,4,3,4,5.0,4.0,4.0,7.0,712,2.0,0,761,1473,5,5,1,5.0,0,0,1484,1,0,2,0,3,1,4,8,0,0.0,6.0,2004.0,3.0,2,606,3,0,35,0,144,0,0,0.0,0.0,0.0,0,5,2010,10,6,213000
706,190,1,70.0,5600,2,0.0,5,4,4,5,3,16,7,7,4,5,4,5,1930,1950,3,7,3,1,2.0,0.0,2,2,3,0.0,0.0,0.0,0.0,0,0.0,0,0,0,5,2,2,5.0,720,0,1092,0,0,2,0,3,2,2,5,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,4.0,3500,7,2010,10,6,55000
707,20,3,0.0,115149,2,0.0,3,1,4,3,1,21,7,7,5,8,7,5,1971,2002,5,7,7,7,1.0,351.0,3,3,5,5.0,4.0,5.0,7.0,1219,2.0,0,424,1643,5,3,1,5.0,0,0,1824,1,0,2,0,2,1,4,8,2,4.0,6.0,1971.0,2.0,2,739,3,380,48,0,0,0,0,0.0,0.0,0.0,0,6,2007,10,6,302000
708,120,3,48.0,6240,2,0.0,5,4,4,5,3,10,7,7,2,8,8,5,2006,2006,3,7,9,9,4.0,176.0,4,3,4,5.0,4.0,2.0,7.0,863,2.0,0,461,1324,5,5,1,5.0,0,0,1324,1,0,2,0,2,1,4,8,1,5.0,6.0,2006.0,4.0,2,550,3,192,38,0,0,0,0,0.0,0.0,0.0,0,12,2009,10,6,254000
709,60,3,65.0,9018,2,0.0,4,4,4,5,3,17,7,7,5,5,7,5,2007,2007,3,7,3,3,2.0,0.0,4,3,4,5.0,4.0,4.0,2.0,0,2.0,0,728,728,5,5,1,5.0,728,0,1456,0,0,2,1,3,1,4,8,1,5.0,6.0,2007.0,4.0,2,400,3,100,24,0,0,0,0,0.0,0.0,0.0,0,7,2007,7,1,179540
710,20,3,0.0,7162,2,0.0,4,4,4,5,3,6,7,7,5,8,5,7,1966,1966,5,7,11,11,5.0,41.0,3,3,4,4.0,4.0,2.0,2.0,0,2.0,0,876,876,5,3,1,5.0,0,0,904,0,0,1,0,3,1,3,8,0,0.0,6.0,1966.0,2.0,1,408,3,0,0,0,0,0,0,0.0,4.0,0.0,0,12,2008,10,5,109900
711,30,3,56.0,4130,2,0.0,4,4,4,5,3,22,7,7,5,8,3,6,1935,2003,5,7,3,3,2.0,0.0,4,3,5,4.0,4.0,2.0,2.0,0,2.0,0,270,270,5,4,1,5.0,0,0,729,0,0,1,0,2,1,3,3,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,7,2008,10,6,52000
712,50,0,66.0,8712,2,2.0,5,2,4,5,2,16,7,7,5,7,4,7,1900,1950,5,7,9,9,2.0,0.0,3,3,2,4.0,4.0,3.0,2.0,0,2.0,0,859,859,5,4,1,5.0,319,0,1178,0,0,1,0,2,1,3,8,0,0.0,2.0,1964.0,3.0,1,384,1,68,0,98,0,0,0,0.0,0.0,0.0,0,1,2010,10,5,102776
713,120,3,40.0,4671,2,0.0,4,2,4,5,3,3,7,7,2,8,8,5,1988,1989,5,7,11,11,2.0,0.0,4,3,4,5.0,4.0,3.0,7.0,767,2.0,0,461,1228,5,4,1,5.0,0,0,1228,1,0,2,0,2,1,4,8,1,5.0,6.0,1988.0,4.0,2,472,3,168,120,0,0,0,0,0.0,0.0,0.0,0,10,2008,10,6,189000
714,190,3,60.0,9873,2,0.0,5,4,4,5,3,22,5,7,4,8,4,5,1970,1970,5,7,11,11,4.0,160.0,3,3,5,4.0,4.0,4.0,6.0,789,2.0,0,171,960,4,3,2,5.0,0,0,960,1,0,1,0,3,1,3,8,0,0.0,2.0,1970.0,2.0,2,576,3,0,288,0,0,0,0,0.0,0.0,0.0,0,5,2006,10,6,129000
715,60,3,0.0,13517,2,0.0,4,4,4,3,3,6,1,7,5,5,6,8,1976,2005,5,7,11,7,4.0,289.0,4,3,5,4.0,4.0,2.0,7.0,533,2.0,0,192,725,5,5,1,5.0,754,0,1479,0,0,2,1,3,1,4,8,0,0.0,6.0,1976.0,3.0,2,475,3,0,44,0,0,0,0,0.0,0.0,0.0,0,3,2010,10,6,130500
716,20,3,78.0,10140,2,0.0,5,4,4,5,3,9,7,7,5,8,6,5,1974,1974,3,7,11,11,4.0,174.0,3,3,5,5.0,4.0,2.0,2.0,0,2.0,0,1064,1064,5,3,1,5.0,0,0,1350,0,0,2,0,3,1,3,8,1,4.0,6.0,1974.0,3.0,2,478,3,0,0,0,0,0,0,0.0,4.0,0.0,0,8,2009,10,6,165000
717,70,1,60.0,10800,2,3.0,5,3,4,5,3,8,7,7,5,5,7,8,1890,1998,5,7,2,3,2.0,0.0,3,4,6,4.0,4.0,2.0,2.0,0,2.0,0,718,718,5,5,1,5.0,978,0,2554,0,0,1,1,3,1,3,8,0,0.0,2.0,1996.0,2.0,2,704,2,0,48,143,0,0,0,0.0,0.0,0.0,0,7,2007,10,6,159500
718,20,3,80.0,10000,2,0.0,5,4,4,5,3,9,7,7,5,8,5,6,1973,2000,5,7,11,11,2.0,0.0,3,3,5,5.0,4.0,2.0,5.0,1084,2.0,0,92,1176,5,4,1,5.0,0,0,1178,0,1,1,1,3,1,4,8,1,3.0,6.0,1973.0,2.0,2,439,3,224,0,0,0,0,0,0.0,4.0,0.0,0,11,2008,10,6,157000
719,60,3,96.0,10542,2,0.0,5,4,4,5,3,12,7,7,5,5,7,5,1993,1994,3,7,2,10,4.0,651.0,4,3,4,5.0,4.0,5.0,7.0,1173,2.0,0,138,1311,5,5,1,5.0,1093,0,2418,1,0,2,1,3,1,4,8,1,4.0,6.0,1993.0,3.0,3,983,3,250,154,216,0,0,0,0.0,0.0,0.0,0,8,2008,10,6,341000
720,20,3,69.0,9920,2,0.0,4,4,4,5,3,20,7,7,5,8,5,6,1969,1969,5,7,11,7,2.0,0.0,3,3,5,5.0,4.0,5.0,6.0,523,2.0,0,448,971,5,3,1,5.0,0,0,971,0,0,1,1,3,1,3,8,1,2.0,6.0,1969.0,2.0,1,300,3,0,0,0,0,0,0,0.0,0.0,0.0,0,5,2006,10,6,128500
721,120,3,0.0,6563,2,0.0,4,1,4,3,2,3,7,7,5,8,8,5,1985,1985,5,7,11,11,2.0,0.0,4,3,4,5.0,4.0,5.0,7.0,1148,2.0,0,594,1742,5,3,1,5.0,0,0,1742,1,0,2,0,2,1,4,8,1,4.0,6.0,1985.0,3.0,2,564,3,114,28,234,0,0,0,0.0,0.0,0.0,0,12,2006,10,6,275000
722,120,1,0.0,4426,2,0.0,5,4,4,5,3,20,7,7,2,8,6,5,2004,2004,5,7,3,3,4.0,169.0,4,3,4,5.0,4.0,4.0,7.0,662,2.0,0,186,848,5,5,1,5.0,0,0,848,1,0,1,0,1,1,4,8,0,0.0,6.0,2004.0,3.0,2,420,3,160,0,0,0,0,0,0.0,0.0,0.0,0,5,2010,10,6,143000
723,20,3,70.0,8120,2,0.0,5,4,4,5,3,13,7,7,5,8,4,7,1970,1970,5,7,9,9,2.0,0.0,3,4,5,4.0,4.0,2.0,6.0,191,2.0,0,673,864,5,5,1,5.0,0,0,864,0,0,1,0,3,1,3,8,0,0.0,2.0,1994.0,2.0,2,463,3,0,0,0,0,0,0,0.0,0.0,0.0,0,7,2009,10,6,124500
724,50,3,60.0,8172,2,0.0,5,4,4,5,3,18,7,7,5,7,4,6,1954,1972,5,7,9,9,2.0,0.0,3,3,4,4.0,4.0,2.0,2.0,0,2.0,0,941,941,5,5,1,5.0,473,0,1470,0,0,2,0,4,1,3,8,0,0.0,2.0,1958.0,2.0,1,548,3,0,0,0,0,156,0,0.0,0.0,0.0,0,5,2008,10,6,135000
725,20,3,86.0,13286,2,0.0,4,4,4,5,3,18,7,7,5,8,9,5,2007,2008,3,7,12,12,1.0,340.0,5,3,4,6.0,4.0,2.0,7.0,1234,2.0,0,464,1698,5,5,1,5.0,0,0,1698,1,0,2,0,3,1,5,8,1,5.0,6.0,2007.0,4.0,3,768,3,327,64,0,0,0,0,0.0,0.0,0.0,0,2,2009,10,6,320000
726,20,3,60.0,6960,2,0.0,5,4,4,5,3,13,7,7,5,8,4,6,1970,1970,5,7,11,7,2.0,0.0,3,3,5,4.0,4.0,2.0,6.0,375,5.0,239,250,864,5,3,1,5.0,0,0,864,0,0,1,0,3,1,4,8,0,0.0,2.0,1989.0,2.0,2,660,3,96,0,0,0,0,0,0.0,0.0,3.0,500,11,2009,10,6,120500
727,20,3,0.0,21695,2,0.0,4,4,4,4,3,19,7,7,5,8,6,9,1988,2007,3,7,2,7,4.0,260.0,4,4,5,5.0,4.0,2.0,7.0,808,2.0,0,72,880,5,5,1,5.0,0,0,1680,1,0,2,0,3,1,4,8,1,5.0,6.0,1988.0,4.0,2,540,3,292,44,0,182,0,0,0.0,0.0,0.0,0,12,2009,10,6,222000
728,20,3,64.0,7314,2,0.0,5,4,4,5,3,20,7,7,5,8,7,5,2007,2007,5,7,3,3,1.0,82.0,4,3,4,5.0,4.0,4.0,7.0,724,2.0,0,508,1232,5,5,1,5.0,0,0,1232,1,0,2,0,2,1,4,8,0,0.0,6.0,2007.0,3.0,2,632,3,132,0,0,0,0,0,0.0,0.0,0.0,0,2,2009,10,6,194500
729,90,3,85.0,11475,2,0.0,5,4,4,4,3,13,7,7,3,8,5,5,1958,1958,5,7,3,3,4.0,95.0,3,3,5,4.0,4.0,2.0,2.0,0,2.0,0,1584,1584,5,3,1,5.0,0,0,1776,1,0,2,0,4,2,3,8,0,0.0,2.0,1968.0,2.0,3,888,3,0,25,0,0,0,0,0.0,0.0,0.0,0,7,2009,6,5,110000
730,30,1,52.0,6240,2,3.0,5,4,4,5,3,16,7,7,5,7,4,5,1925,1950,5,7,9,9,2.0,0.0,3,3,5,4.0,4.0,2.0,5.0,152,2.0,0,628,780,5,3,1,4.0,0,360,1208,0,0,1,0,2,1,3,8,0,0.0,2.0,1962.0,2.0,2,539,3,0,23,112,0,0,0,0.0,0.0,0.0,0,1,2009,10,6,103000
731,120,3,39.0,5389,2,0.0,4,4,4,5,3,3,7,7,2,8,8,5,1995,1996,5,7,12,12,2.0,0.0,4,3,4,5.0,4.0,2.0,7.0,1180,2.0,0,415,1595,5,5,1,5.0,0,0,1616,1,0,2,0,2,1,4,8,1,4.0,6.0,1995.0,3.0,2,608,3,237,152,0,0,0,0,0.0,0.0,0.0,0,3,2010,10,6,236500
732,80,3,73.0,9590,2,0.0,4,4,4,4,3,2,7,7,5,1,7,5,2003,2003,5,7,3,3,4.0,442.0,4,3,4,6.0,4.0,4.0,7.0,786,2.0,0,82,868,5,5,1,5.0,0,0,1146,1,0,2,0,3,1,4,8,1,5.0,6.0,2003.0,4.0,2,438,3,160,22,0,0,0,0,0.0,0.0,0.0,0,5,2007,10,6,187500
733,60,3,75.0,11404,2,0.0,4,4,4,5,3,20,7,7,5,5,7,5,1998,1999,5,7,3,3,4.0,202.0,4,3,4,5.0,4.0,4.0,6.0,252,2.0,0,901,1153,5,5,1,5.0,878,0,2031,0,0,2,1,3,1,4,8,1,4.0,6.0,1998.0,4.0,2,541,3,192,84,0,0,0,0,0.0,0.0,0.0,0,7,2008,10,6,222500
734,20,3,80.0,10000,2,0.0,5,4,4,4,3,6,8,7,5,8,5,6,1961,1983,3,7,11,11,2.0,0.0,3,3,5,4.0,4.0,2.0,5.0,594,2.0,0,270,864,5,5,1,5.0,0,0,1144,1,0,1,0,3,1,3,8,1,4.0,6.0,1961.0,3.0,1,264,3,165,0,0,0,0,0,0.0,3.0,3.0,400,3,2009,10,6,131400
735,20,3,0.0,8978,2,0.0,4,4,4,4,3,6,7,7,5,8,5,5,1968,1968,5,7,7,7,2.0,0.0,3,3,4,4.0,4.0,2.0,2.0,0,2.0,0,948,948,5,3,1,5.0,0,0,948,0,0,1,0,3,1,3,8,0,0.0,6.0,1968.0,2.0,1,300,3,147,0,0,0,0,0,0.0,0.0,0.0,0,5,2007,10,2,108000
736,75,1,60.0,10800,2,0.0,5,4,4,5,3,8,7,7,5,3,7,7,1914,1970,5,7,2,2,2.0,0.0,3,3,6,5.0,4.0,3.0,4.0,390,2.0,0,490,880,4,2,2,5.0,888,0,1768,0,0,1,1,2,1,3,8,2,4.0,2.0,1914.0,2.0,2,320,1,0,341,0,0,0,0,0.0,0.0,0.0,0,10,2006,10,6,163000
737,90,3,60.0,8544,2,0.0,5,4,4,5,3,13,7,7,3,8,3,4,1950,1950,5,7,4,5,2.0,0.0,3,3,5,0.0,0.0,0.0,0.0,0,0.0,0,0,0,5,4,2,3.0,0,0,1040,0,0,2,0,2,2,3,8,0,0.0,2.0,1949.0,2.0,2,400,3,0,0,0,0,0,0,0.0,0.0,0.0,0,7,2006,10,6,93500
738,60,3,72.0,10463,2,0.0,4,2,4,3,3,17,7,7,5,5,8,5,2005,2005,5,7,3,3,2.0,0.0,4,3,4,5.0,4.0,2.0,2.0,0,2.0,0,893,893,5,5,1,5.0,900,0,1801,0,0,2,1,3,1,4,8,1,5.0,6.0,2005.0,4.0,3,800,3,0,116,0,0,0,0,0.0,0.0,0.0,0,6,2006,10,6,239900
739,90,3,60.0,10800,2,0.0,5,4,4,5,3,18,7,7,3,8,5,5,1987,1988,5,7,7,7,2.0,0.0,3,3,5,5.0,5.0,5.0,7.0,1200,2.0,0,0,1200,5,3,1,5.0,0,0,1200,3,0,3,0,3,1,3,8,0,0.0,0.0,0.0,0.0,0,0,3,120,0,0,0,0,0,0.0,0.0,0.0,0,3,2009,10,3,179000
740,60,3,65.0,9313,2,0.0,4,4,4,5,3,20,7,7,5,5,7,5,2004,2004,5,7,3,3,2.0,0.0,4,3,4,5.0,4.0,2.0,2.0,0,2.0,0,864,864,5,5,1,5.0,864,0,1728,0,0,2,1,3,1,4,8,0,0.0,6.0,2004.0,3.0,2,572,3,187,56,0,0,0,0,0.0,0.0,0.0,0,4,2009,10,6,190000
741,70,1,60.0,9600,2,3.0,5,4,4,5,3,8,7,7,5,5,5,7,1910,2002,5,7,2,1,2.0,0.0,3,4,6,3.0,3.0,2.0,2.0,0,2.0,0,264,264,5,5,1,5.0,664,0,1432,0,0,2,0,2,1,3,8,0,0.0,2.0,1910.0,2.0,2,360,3,270,0,112,0,0,0,0.0,5.0,0.0,0,5,2007,10,5,132000
742,20,3,65.0,6768,2,0.0,4,4,4,5,3,6,8,7,5,8,6,8,1961,1996,3,7,11,11,2.0,0.0,3,4,5,4.0,4.0,3.0,7.0,832,2.0,0,80,912,5,4,1,5.0,0,0,912,1,1,1,0,3,1,4,8,0,0.0,2.0,1962.0,2.0,1,288,3,168,0,0,0,0,0,0.0,5.0,0.0,0,5,2008,10,6,142000
743,20,3,65.0,8450,2,0.0,5,4,4,5,3,5,7,7,5,8,7,5,2000,2001,5,7,3,3,4.0,108.0,3,3,4,5.0,4.0,2.0,2.0,0,2.0,0,1349,1349,5,5,1,5.0,0,0,1349,0,0,2,0,3,1,3,8,0,0.0,6.0,2000.0,2.0,2,539,3,120,55,0,0,0,0,0.0,5.0,0.0,0,12,2007,10,6,179000
744,80,3,70.0,12886,2,0.0,4,4,4,5,3,6,7,7,5,1,5,6,1963,1999,5,7,11,11,2.0,0.0,3,3,5,5.0,4.0,4.0,6.0,444,2.0,0,76,520,5,5,1,5.0,0,0,1464,0,1,2,0,3,1,3,6,1,4.0,6.0,1997.0,3.0,2,480,3,302,0,0,0,100,0,0.0,0.0,0.0,0,10,2009,10,6,175000
745,120,3,41.0,5395,2,0.0,4,2,4,5,3,3,7,7,2,8,8,5,1993,1993,5,7,11,11,2.0,0.0,4,3,4,5.0,4.0,2.0,7.0,733,2.0,0,604,1337,5,4,1,5.0,0,0,1337,1,0,2,0,2,1,4,8,1,4.0,6.0,1993.0,3.0,2,462,3,96,0,70,168,0,0,0.0,0.0,0.0,0,10,2008,10,6,180000
746,60,3,0.0,8963,2,0.0,4,4,4,5,3,9,7,7,5,5,8,9,1976,1996,3,7,3,3,4.0,289.0,5,4,5,4.0,5.0,2.0,7.0,575,6.0,80,487,1142,5,5,1,5.0,1540,0,2715,0,1,3,1,4,1,4,8,2,4.0,4.0,1994.0,4.0,2,831,3,0,204,0,0,0,0,0.0,0.0,0.0,0,7,2008,10,6,299800
747,60,3,0.0,8795,2,0.0,4,4,4,5,3,17,7,7,5,5,7,5,2000,2000,5,7,3,3,2.0,0.0,4,3,4,5.0,4.0,2.0,7.0,300,2.0,0,652,952,5,5,1,5.0,1276,0,2256,0,0,2,1,4,1,4,8,1,4.0,4.0,2000.0,4.0,2,554,3,224,54,0,0,0,0,0.0,0.0,0.0,0,4,2009,10,6,236000
748,70,1,65.0,11700,2,2.0,4,4,4,4,3,8,7,7,5,5,7,7,1880,2003,2,7,4,4,2.0,0.0,4,3,2,4.0,3.0,2.0,2.0,0,2.0,0,1240,1240,4,3,2,5.0,1320,0,2640,0,0,1,1,4,1,4,8,1,5.0,2.0,1950.0,2.0,4,864,1,181,0,386,0,0,0,0.0,0.0,0.0,0,5,2009,10,6,265979
749,20,3,59.0,10593,2,0.0,4,4,4,5,3,12,7,7,5,8,7,5,1996,1996,3,7,3,3,4.0,338.0,4,3,4,5.0,4.0,2.0,7.0,919,2.0,0,801,1720,5,5,1,5.0,0,0,1720,1,0,2,0,3,1,4,8,1,4.0,6.0,1996.0,4.0,2,527,3,240,56,154,0,0,0,0.0,0.0,0.0,0,3,2010,10,6,260400
750,50,3,50.0,8405,2,0.0,5,4,4,5,3,18,7,7,5,7,4,3,1945,1950,5,7,1,1,2.0,0.0,3,3,3,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,3,2,3.0,441,0,1529,0,0,2,0,4,1,3,5,0,0.0,2.0,1945.0,2.0,1,240,1,92,0,185,0,0,0,0.0,0.0,0.0,0,4,2009,10,6,98000
751,50,1,55.0,8800,2,3.0,5,4,4,4,3,8,7,7,5,7,4,7,1910,2004,5,7,2,2,2.0,0.0,3,3,6,4.0,3.0,2.0,2.0,0,2.0,0,576,576,5,4,1,5.0,348,0,1140,0,0,1,0,3,1,3,6,0,0.0,0.0,0.0,0.0,0,0,1,0,160,0,0,0,0,0.0,0.0,0.0,0,6,2010,10,6,96500
752,60,3,0.0,7750,2,0.0,5,4,4,5,3,17,5,7,5,5,7,5,2003,2003,5,7,3,3,2.0,0.0,4,3,4,5.0,4.0,2.0,2.0,0,2.0,0,660,660,5,5,1,5.0,660,0,1320,0,0,2,1,3,1,4,8,0,0.0,6.0,2003.0,4.0,2,400,3,0,48,0,0,0,0,0.0,0.0,0.0,0,8,2007,10,6,162000
753,20,3,79.0,9236,2,0.0,4,4,4,5,3,20,7,7,5,8,6,5,1997,1997,5,7,3,3,2.0,0.0,3,4,4,5.0,4.0,5.0,7.0,1200,2.0,0,279,1479,5,5,1,5.0,0,0,1494,1,0,2,0,3,1,4,8,0,0.0,6.0,1997.0,3.0,2,576,3,168,27,0,0,0,0,0.0,0.0,0.0,0,7,2006,10,6,217000
754,60,3,80.0,10240,2,0.0,5,4,4,5,3,10,7,7,5,5,8,5,2005,2005,5,7,3,3,4.0,178.0,4,3,4,5.0,4.0,3.0,2.0,0,2.0,0,1030,1030,5,4,1,5.0,1060,0,2098,0,0,2,1,3,1,5,8,1,5.0,6.0,2005.0,3.0,3,878,3,192,52,0,0,0,0,0.0,0.0,0.0,0,3,2006,10,6,275500
755,20,3,61.0,7930,2,0.0,5,4,4,5,3,13,7,7,5,8,6,8,1969,2005,5,7,7,7,2.0,0.0,3,3,5,4.0,4.0,2.0,7.0,439,3.0,472,115,1026,5,4,1,5.0,0,0,1026,1,0,1,0,3,1,4,8,0,0.0,2.0,1969.0,3.0,2,440,3,171,48,0,0,0,0,0.0,0.0,0.0,0,7,2009,10,6,156000
756,160,6,34.0,3230,2,2.0,5,4,4,5,3,4,7,7,2,5,6,5,1999,1999,5,7,9,9,4.0,894.0,3,3,4,5.0,4.0,2.0,7.0,381,2.0,0,348,729,5,4,1,5.0,729,0,1471,0,0,2,1,3,1,3,8,0,0.0,2.0,1999.0,2.0,2,440,3,0,24,0,0,0,0,0.0,0.0,0.0,0,3,2009,10,6,172500
757,60,3,68.0,10769,2,0.0,4,4,4,5,3,20,7,7,5,5,8,5,2007,2007,5,7,3,3,2.0,0.0,4,3,4,5.0,4.0,4.0,7.0,20,2.0,0,846,866,5,5,1,5.0,902,0,1768,0,0,2,1,3,1,4,8,0,0.0,6.0,2007.0,3.0,2,578,3,144,105,0,0,0,0,0.0,0.0,0.0,0,4,2009,10,6,212000
758,60,3,0.0,11616,2,0.0,4,4,4,3,3,6,7,7,5,5,6,5,1978,1978,3,7,11,11,5.0,328.0,3,3,5,4.0,4.0,3.0,4.0,438,2.0,0,234,672,5,3,1,5.0,714,0,1386,0,0,2,1,3,1,3,8,1,4.0,6.0,1978.0,4.0,2,440,3,335,0,0,0,0,0,0.0,5.0,0.0,0,4,2010,10,5,158900
759,160,6,24.0,2280,2,2.0,5,4,4,5,3,4,7,7,1,5,7,5,1999,1999,5,7,9,9,4.0,360.0,3,3,4,5.0,4.0,2.0,6.0,549,2.0,0,195,744,5,4,1,5.0,744,0,1501,0,0,2,1,3,1,3,8,0,0.0,2.0,1999.0,2.0,2,440,3,0,0,0,0,0,0,0.0,0.0,0.0,0,8,2008,10,6,179400
760,60,3,65.0,12257,2,0.0,4,4,4,5,3,12,7,7,5,5,8,5,1995,1995,5,7,3,3,4.0,513.0,4,3,4,5.0,4.0,4.0,3.0,56,6.0,64,1198,1318,5,5,1,5.0,1203,0,2531,0,0,2,1,4,1,4,8,1,4.0,6.0,1995.0,3.0,3,752,3,222,98,0,0,0,0,0.0,0.0,0.0,0,11,2007,10,6,290000
761,20,3,70.0,9100,2,0.0,5,4,4,5,3,13,7,7,5,8,6,6,1959,1959,3,7,2,2,2.0,0.0,3,3,5,4.0,4.0,2.0,4.0,612,2.0,0,252,864,5,5,1,5.0,0,0,864,0,0,1,0,2,1,3,8,0,0.0,2.0,2008.0,2.0,1,300,3,0,0,0,0,0,0,0.0,0.0,3.0,450,10,2009,10,6,127500
762,30,1,60.0,6911,2,0.0,5,4,4,2,3,22,8,7,5,8,5,5,1924,1950,5,7,2,2,2.0,0.0,3,3,4,4.0,4.0,3.0,3.0,405,2.0,0,740,1145,5,3,1,5.0,0,0,1301,0,0,1,0,2,1,2,7,0,0.0,2.0,1965.0,2.0,2,440,3,0,0,0,0,0,0,0.0,0.0,0.0,0,10,2009,10,6,100000
